teamTeamId,teamLocation,teamNickname,teamIsHomeTeam,opponentAbbreviation,opponentConference,opponentDivisionName,playDefenseMiddleOfTheFieldLookPreName,playDefenseMiddleOfTheFieldLookPostName,playDefenseCoverageSchemeParent,teamStatsGamesPlayed,opponentStatsPassingDropbacksTotal,opponentStatsPassingAttemptsTotal,opponentStatsPassingAttemptsCatchablePercentage,opponentStatsPassingAttemptsInEndzoneTotal,opponentStatsPassingCompletionsTotal,opponentStatsPassingCompletionsPercentage,opponentStatsPassingCompletionsAdjustedPercentage,opponentStatsPassingCompletionsOverExpected,opponentStatsPassingDropsYardsLost,opponentStatsPassingDropsPercentage,opponentStatsPassingYardsTotal,opponentStatsPassingYardsPerAttempt,opponentStatsPassingYardsAfterCatchPercentage,opponentStatsPassingYardsAdjustedNetPercentage,opponentStatsPassingYardsAirTotal,opponentStatsPassingTouchdownsTotal,opponentStatsPassingInterceptionsTotal,opponentStatsPassingSackedAvoidedTotal,opponentStatsPassingPlayActionLabel,opponentStatsPassingPressuredLabel,opponentStatsPassingPressuredTotal,opponentStatsPassingPressuredPercentage,opponentStatsPassingPressuredOverExpected,opponentStatsPassingBlitzedLabel,opponentStatsPassingRunPassOptionPercentage,opponentStatsPassingOffTargetThrowAttemptsPercentage,opponentStatsPassingDeepThrowAttemptsTotal,opponentStatsPassingDeepThrowAttemptsPercentage,opponentStatsPassingTowThrowPercentage,opponentStatsPassingHeroThrowPercentage,opponentStatsPassingTargetedReadFirstPercentage,opponentStatsPassingThrowAccuracyHighlyAccuratePercentage,opponentStatsPassingAverageTimeToThrow,opponentStatsPassingAverageTimeToPressure,opponentStatsPassingAverageDepthOfTarget,opponentStatsPassingPasserRating,opponentStatsReceivingTargetsContestedLabel,opponentStatsReceivingTargetsCatchableLabel,opponentStatsFirstDownsPassing
7,Cincinnati,Bengals,True,CLV,AFC,AFC North,Open,Open,Cover 0,17,275,275,0.7927272727272727,22,179,0.6509090909090909,0.7226277372262774,0.028914026149635008,246,0.06909090909090909,2552,9.28,0.45572100313479624,9.425454545454546,2872,20,8,3,No,No,39,0.14181818181818182,-0.18076,Yes,0.02181818181818182,0.1890909090909091,33,0.12,0.04,0.04363636363636364,1,0.6072727272727273,2.445090909090909,2.4153846153846152,10.476363636363637,107.1,No,No,123
8,Cleveland,Browns,,CIN,AFC,AFC North,Open,Open,Cover 0,17,278,278,0.7697841726618705,23,178,0.6402877697841727,0.703971119133574,0.025375917375451307,228,0.06115107913669065,2265,8.147482014388489,0.36026490066225164,8.453237410071942,3120,20,7,,No,No,67,0.24100719424460432,-0.058528417266187044,Yes,0.017985611510791366,0.2158273381294964,50,0.17985611510791366,0.03237410071942446,0.08273381294964029,1,0.5719424460431655,2.3115107913669064,2.2432835820895525,11.366906474820144,102.9,No,No,123
19,Las Vegas,Raiders,True,KC,AFC,AFC West,Open,Open,Cover 0,17,288,288,0.8263888888888888,20,209,0.7256944444444444,0.7770034843205574,0.07373004970034835,123,0.04861111111111111,2508,8.708333333333334,0.3317384370015949,8.82986111111111,2927,13,5,2,No,No,50,0.1736111111111111,-0.13292326388888892,No,0.027777777777777776,0.1597222222222222,44,0.1527777777777778,0.03125,0.041666666666666664,1,0.6527777777777778,2.3520833333333333,2.342,10.23611111111111,106.7,No,Yes,133
9,Dallas,Cowboys,,NYG,NFC,NFC East,Closed,Closed,Cover 3,17,291,291,0.7697594501718213,37,199,0.6838487972508591,0.7379310344827587,0.062478368282758656,154,0.05154639175257732,2713,9.323024054982818,0.30851455952819756,10.422680412371134,3377,25,4,,No,No,65,0.22336769759450173,-0.10115395189003437,Yes,0.01718213058419244,0.20962199312714777,46,0.15807560137457044,0.013745704467353952,0.07216494845360824,1,0.6151202749140894,2.456357388316151,2.48,11.625429553264604,120.8,No,No,131
13,Houston,Texans,True,IND,AFC,AFC South,Open,Open,Prevent,17,295,295,0.7661016949152543,20,179,0.6067796610169491,0.688135593220339,0.022358813467796668,230,0.08135593220338982,2340,7.932203389830509,0.27521367521367524,6.796610169491525,3626,17,15,,No,No,67,0.2271186440677966,-0.08111762711864405,No,0.030508474576271188,0.21016949152542372,55,0.1864406779661017,0.05084745762711865,0.11864406779661017,1,0.5728813559322034,2.36135593220339,2.328358208955224,12.291525423728814,83.7,No,Yes,116
21,Minnesota,Vikings,True,GB,NFC,NFC North,Open,Closed,Cover 3,17,222,222,0.7792792792792793,17,145,0.6531531531531531,0.7252252252252253,0.012307459693693734,159,0.07207207207207207,1767,7.95945945945946,0.3706847764572722,8.027027027027026,2136,12,5,1,Yes,No,61,0.2747747747747748,-0.0022617117117117056,Yes,0.02702702702702703,0.21171171171171171,23,0.1036036036036036,0.036036036036036036,0.04054054054054054,1,0.527027027027027,2.1810810810810812,2.111475409836066,9.621621621621621,98.3,No,Yes,80
23,New Orleans,Saints,,ATL,NFC,NFC South,Open,Open,Cover 4,17,268,268,0.7686567164179104,19,175,0.6529850746268657,0.7052238805970149,0.018638046970149258,197,0.05223880597014925,2183,8.145522388059701,0.3000458085203848,8.48134328358209,3037,18,6,1,No,Yes,40,0.14925373134328357,-0.16837835820895522,No,0.018656716417910446,0.22388059701492538,43,0.16044776119402984,0.055970149253731345,0.07462686567164178,1,0.5485074626865671,2.416417910447761,2.4925,11.332089552238806,103.5,No,Yes,106
11,Detroit,Lions,,CHI,NFC,NFC North,Open,Open,Cover 0,17,343,343,0.7959183673469388,28,216,0.6297376093294461,0.6909620991253644,0.02798218288629739,272,0.061224489795918366,2897,8.446064139941692,0.2702795995857784,8.67930029154519,4267,22,8,3,Yes,Yes,76,0.22157434402332363,-0.1082125364431487,Yes,0.02040816326530612,0.1836734693877551,62,0.18075801749271136,0.04081632653061224,0.08746355685131195,1,0.5393586005830904,2.486880466472303,2.4776315789473684,12.440233236151604,101.4,No,Yes,142
18,Los Angeles,Chargers,,DEN,AFC,AFC West,Closed,Closed,Red Zone,17,286,286,0.7132867132867133,19,178,0.6223776223776224,0.6643356643356644,-0.030017333496503373,89,0.04195804195804196,2220,7.7622377622377625,0.37792792792792795,6.223776223776224,3151,14,16,1,No,No,53,0.1853146853146853,-0.09908671328671331,No,0.017482517482517484,0.2692307692307692,43,0.15034965034965034,0.055944055944055944,0.04195804195804196,1,0.527972027972028,2.2237762237762237,2.1943396226415093,11.017482517482517,79.3,No,No,107
15,Jacksonville,Jaguars,True,TEN,AFC,AFC South,Closed,Closed,Cover 1,17,370,370,0.7621621621621621,32,231,0.6243243243243243,0.6810810810810811,-0.009259426964864814,159,0.05675675675675676,2676,7.232432432432432,0.32062780269058294,6.435135135135135,3935,19,15,1,No,No,70,0.1891891891891892,-0.11176418918918919,No,0.021621621621621623,0.21891891891891893,57,0.15405405405405406,0.05405405405405406,0.03783783783783784,1,0.5567567567567567,2.3197297297297297,2.318571428571429,10.635135135135135,84.5,Yes,Yes,138
